@relation train_data_smooth_oneColumn

@attribute AccX1 numeric
@attribute AccY1 numeric
@attribute AccZ1 numeric
@attribute GyrX1 numeric
@attribute GyrY1 numeric
@attribute GyrZ1 numeric
@attribute AccX2 numeric
@attribute AccY2 numeric
@attribute AccZ2 numeric
@attribute GyrX2 numeric
@attribute GyrY2 numeric
@attribute GyrZ2 numeric
@attribute AccX3 numeric
@attribute AccY3 numeric
@attribute AccZ3 numeric
@attribute GyrX3 numeric
@attribute GyrY3 numeric
@attribute GyrZ3 numeric
@attribute AccX4 numeric
@attribute AccY4 numeric
@attribute AccZ4 numeric
@attribute GyrX4 numeric
@attribute GyrY4 numeric
@attribute GyrZ4 numeric
@attribute AccX5 numeric
@attribute AccY5 numeric
@attribute AccZ5 numeric
@attribute GyrX5 numeric
@attribute GyrY5 numeric
@attribute GyrZ5 numeric
@attribute AccX6 numeric
@attribute AccY6 numeric
@attribute AccZ6 numeric
@attribute GyrX6 numeric
@attribute GyrY6 numeric
@attribute GyrZ6 numeric
@attribute AccX7 numeric
@attribute AccY7 numeric
@attribute AccZ7 numeric
@attribute GyrX7 numeric
@attribute GyrY7 numeric
@attribute GyrZ7 numeric
@attribute AccX8 numeric
@attribute AccY8 numeric
@attribute AccZ8 numeric
@attribute GyrX8 numeric
@attribute GyrY8 numeric
@attribute GyrZ8 numeric
@attribute AccX9 numeric
@attribute AccY9 numeric
@attribute AccZ9 numeric
@attribute GyrX9 numeric
@attribute GyrY9 numeric
@attribute GyrZ9 numeric
@attribute AccX10 numeric
@attribute AccY10 numeric
@attribute AccZ10 numeric
@attribute GyrX10 numeric
@attribute GyrY10 numeric
@attribute GyrZ10 numeric
@attribute AccX11 numeric
@attribute AccY11 numeric
@attribute AccZ11 numeric
@attribute GyrX11 numeric
@attribute GyrY11 numeric
@attribute GyrZ11 numeric
@attribute AccX12 numeric
@attribute AccY12 numeric
@attribute AccZ12 numeric
@attribute GyrX12 numeric
@attribute GyrY12 numeric
@attribute GyrZ12 numeric
@attribute AccX13 numeric
@attribute AccY13 numeric
@attribute AccZ13 numeric
@attribute GyrX13 numeric
@attribute GyrY13 numeric
@attribute GyrZ13 numeric
@attribute AccX14 numeric
@attribute AccY14 numeric
@attribute AccZ14 numeric
@attribute GyrX14 numeric
@attribute GyrY14 numeric
@attribute GyrZ14 numeric
@attribute AccX15 numeric
@attribute AccY15 numeric
@attribute AccZ15 numeric
@attribute GyrX15 numeric
@attribute GyrY15 numeric
@attribute GyrZ15 numeric
@attribute AccX16 numeric
@attribute AccY16 numeric
@attribute AccZ16 numeric
@attribute GyrX16 numeric
@attribute GyrY16 numeric
@attribute GyrZ16 numeric
@attribute AccX17 numeric
@attribute AccY17 numeric
@attribute AccZ17 numeric
@attribute GyrX17 numeric
@attribute GyrY17 numeric
@attribute GyrZ17 numeric
@attribute AccX18 numeric
@attribute AccY18 numeric
@attribute AccZ18 numeric
@attribute GyrX18 numeric
@attribute GyrY18 numeric
@attribute GyrZ18 numeric
@attribute AccX19 numeric
@attribute AccY19 numeric
@attribute AccZ19 numeric
@attribute GyrX19 numeric
@attribute GyrY19 numeric
@attribute GyrZ19 numeric
@attribute AccX20 numeric
@attribute AccY20 numeric
@attribute AccZ20 numeric
@attribute GyrX20 numeric
@attribute GyrY20 numeric
@attribute GyrZ20 numeric
@attribute AccX21 numeric
@attribute AccY21 numeric
@attribute AccZ21 numeric
@attribute GyrX21 numeric
@attribute GyrY21 numeric
@attribute GyrZ21 numeric
@attribute AccX22 numeric
@attribute AccY22 numeric
@attribute AccZ22 numeric
@attribute GyrX22 numeric
@attribute GyrY22 numeric
@attribute GyrZ22 numeric
@attribute AccX23 numeric
@attribute AccY23 numeric
@attribute AccZ23 numeric
@attribute GyrX23 numeric
@attribute GyrY23 numeric
@attribute GyrZ23 numeric
@attribute AccX24 numeric
@attribute AccY24 numeric
@attribute AccZ24 numeric
@attribute GyrX24 numeric
@attribute GyrY24 numeric
@attribute GyrZ24 numeric
@attribute AccX25 numeric
@attribute AccY25 numeric
@attribute AccZ25 numeric
@attribute GyrX25 numeric
@attribute GyrY25 numeric
@attribute GyrZ25 numeric
@attribute AccX26 numeric
@attribute AccY26 numeric
@attribute AccZ26 numeric
@attribute GyrX26 numeric
@attribute GyrY26 numeric
@attribute GyrZ26 numeric
@attribute AccX27 numeric
@attribute AccY27 numeric
@attribute AccZ27 numeric
@attribute GyrX27 numeric
@attribute GyrY27 numeric
@attribute GyrZ27 numeric
@attribute AccX28 numeric
@attribute AccY28 numeric
@attribute AccZ28 numeric
@attribute GyrX28 numeric
@attribute GyrY28 numeric
@attribute GyrZ28 numeric
@attribute AccX29 numeric
@attribute AccY29 numeric
@attribute AccZ29 numeric
@attribute GyrX29 numeric
@attribute GyrY29 numeric
@attribute GyrZ29 numeric
@attribute AccX30 numeric
@attribute AccY30 numeric
@attribute AccZ30 numeric
@attribute GyrX30 numeric
@attribute GyrY30 numeric
@attribute GyrZ30 numeric
@attribute Label {down,up,left,right,rotate_left,rotate_right}

@data
-76,-405,-716,-173536,10000,792,-25,-130,-434,-59695,-2896,579,-3,-72,-306,-18760,-1789,-1118,-3,-53,-222,1097,-3308,366,-7,-50,-149,12987,-2939,36,14,35,81,58646,-5927,268,9,7,137,50768,1671,-85,1,7,189,39622,1610,1256,0,5,194,26866,4427,415,6,18,195,14098,4451,-890,-9,15,106,-317,4134,-1732,-9,35,110,-5939,-1012,-1695,5,35,84,-12707,-2488,-2463,16,45,61,-18317,-2500,-2756,17,34,-8,-23036,-1232,-244,18,37,-12,-21926,-1244,1476,12,13,-66,-21231,-171,2012,-5,5,-86,-15951,1719,2622,-16,-7,-77,-9756,756,2756,-23,-1,-36,-3536,-147,1659,-17,-5,-34,-1012,1426,-231,0,2,-1,1268,622,-1219,7,1,2,1122,-281,-1109,13,0,6,1207,-671,-805,7,4,8,536,-768,-134,11,1,9,49,-915,658,-1,-4,2,-512,-268,1341,-9,-1,-1,-232,878,866,-16,3,-3,-341,463,439,-1,0,-1,-378,-85,-621,right
-104,-464,-772,-178414,19268,3841,-21,-183,-495,-60153,-5762,1494,13,-109,-353,-15508,-6341,-264,20,-75,-219,6585,-2592,-122,4,-64,-143,15573,-1695,1244,23,32,75,60963,-4610,805,8,8,168,53719,2122,915,-6,5,200,40231,5378,1549,-17,10,212,25926,6280,-61,-11,19,180,12073,5658,-2219,-12,34,138,-1256,1000,-2548,4,52,106,-10780,415,-3426,11,61,122,-14048,-3048,-2805,13,55,46,-23134,-2585,-1171,8,46,-18,-25963,-2439,549,11,25,-69,-25426,513,670,-4,9,-80,-19292,-463,2024,-17,-1,-118,-17304,1951,1341,-4,-10,-94,-8512,-85,524,-3,-5,-29,-2134,-512,476,3,-1,-1,1281,-146,390,-1,1,-3,549,-439,646,3,-6,2,597,-341,378,-2,-2,4,402,-939,695,-3,2,2,622,-463,244,-4,-2,12,171,-390,-195,1,-3,-1,-719,1171,-829,2,2,-2,-561,549,-622,-1,5,0,-427,-488,85,8,-3,-2,-841,61,97,right
107,-63,795,-69878,1646,14817,30,-119,300,-66555,6128,11219,28,-154,76,-64552,1626,9329,-4,-145,-38,-54908,-1159,8399,-22,-120,-125,-43963,-1634,4926,-61,-74,-319,-19926,-4671,1853,-52,-4,-289,7000,-5207,-2524,-37,33,-226,31939,-3098,-5817,-15,60,-119,50646,-281,-7817,1,59,-22,60292,2914,-7597,22,23,64,60609,3988,-8170,48,-19,122,52195,3561,-7146,18,-3,158,41036,4134,-3792,16,0,172,27634,3402,-3561,29,18,231,15841,-4451,-1049,20,43,187,-1683,-1525,293,2,65,149,-14927,-2695,2402,12,59,101,-24536,-3134,2207,14,59,33,-30073,-3110,3853,-3,43,-64,-31987,3292,3768,-4,19,-90,-26622,927,3731,-14,1,-118,-19426,2451,3073,-13,-1,-92,-10548,1231,1915,-17,-3,-69,-4049,634,975,-9,-4,-28,976,-402,-12,-2,0,6,2890,341,-939,2,-2,18,2341,-890,-646,4,3,17,1548,-561,-354,3,-1,9,-183,-110,-305,3,6,8,-695,-73,61,right
-157,-255,-750,-118597,-13475,1158,-41,-98,-388,-29177,-6342,-2317,4,-78,-272,-2358,-2134,-3130,3,-77,-223,11036,-31,-2134,-4,-67,-132,21853,146,-878,29,-13,90,55975,4085,-1658,20,-21,139,47573,6878,-1878,-7,-7,190,37231,6987,-2415,-23,23,209,22768,3158,-1061,-9,41,197,5464,-1963,-2561,-2,64,150,-13061,-2866,-1659,-1,70,91,-26036,-5866,1439,14,64,15,-31280,-6110,2549,28,48,-14,-29573,-3073,1658,14,32,-64,-27365,2122,2865,0,9,-85,-18646,1488,2670,-2,-5,-83,-10256,1634,853,-13,-5,-38,-3829,61,1500,-10,-5,-17,-1902,170,756,-4,-5,0,329,-98,171,3,-7,-5,-195,-610,86,-1,3,17,780,-268,256,6,-3,-2,-939,354,-97,-1,-1,1,-122,-378,97,1,4,6,-329,-402,-171,1,0,4,-512,793,-122,-1,-5,-8,-512,232,-159,-3,0,1,244,256,12,1,0,-1,195,330,146,0,-3,-7,-317,269,207,right
-101,-419,-794,-165000,-9024,-365,-32,-137,-439,-53446,-3171,-2012,-5,-63,-274,-13313,-4289,-1585,10,-86,-211,3735,152,-1509,-10,-69,-141,14683,-110,671,4,4,25,57451,2317,598,14,-31,110,56914,2000,-585,1,-42,160,47500,7536,-1475,-8,-12,198,36219,6609,-4512,0,16,221,21890,1048,-5207,11,64,260,4476,-2793,-4268,7,90,162,-19682,-268,-1793,12,84,53,-32658,-4854,365,10,81,10,-35829,-9256,5219,18,58,-66,-35890,-975,4182,7,15,-135,-30341,2476,3877,-13,-2,-96,-15792,-536,3743,-15,-4,-50,-6732,-549,2305,-12,0,-37,-2707,2488,439,-15,-2,-11,-512,-317,573,-4,-2,14,1756,-366,-610,9,-4,2,183,-12,-1073,6,1,1,158,268,-402,0,2,1,-537,-280,463,9,-4,-4,-97,402,-158,-1,0,2,37,341,927,-6,-2,0,-171,98,854,-5,-1,3,-24,-195,317,2,-5,-4,-73,366,-597,-7,3,0,402,195,122,right
133,-39,862,-53658,9634,9146,61,-120,299,-61189,3628,10000,38,-132,93,-56565,-2683,9918,26,-126,17,-49344,-4649,8262,-6,-105,-74,-44451,-5012,5634,-42,-96,-302,-30658,-2987,-329,-50,-23,-290,-6817,-2231,-1159,-55,43,-197,18256,-573,-4622,-23,61,-148,35036,1244,-7963,21,51,-81,48487,3561,-7231,16,43,-33,56499,1573,-2134,23,7,64,58414,1110,-4207,44,-42,99,50170,4171,-4024,0,-22,138,40670,6012,-927,-4,0,205,30012,5756,-2585,4,28,240,13354,317,-2817,14,53,191,-6366,-61,-1903,-2,78,95,-21768,-1829,-403,18,63,41,-27585,-4963,378,2,58,-10,-28865,-4829,2963,4,36,-54,-26499,-805,3390,-13,9,-74,-20536,-268,3914,-14,1,-51,-12926,-536,3207,-20,0,-50,-9085,1183,1597,-15,-4,-41,-5036,146,634,-6,-1,-20,-1683,-232,-988,8,-2,-7,-329,110,-1865,15,-3,-1,-98,207,-585,12,-1,6,-12,-646,439,7,-3,1,-158,122,634,right
-121,-241,-750,-142621,6768,-609,-88,-91,-442,-44695,2897,-823,-26,-81,-294,-9268,1037,-3170,-6,-73,-195,8872,-853,-2180,-5,-60,-136,16231,573,-1683,20,-22,49,53463,25,-1597,30,-38,129,50109,244,-1622,13,-12,173,39877,-134,-110,1,12,193,25878,1939,-853,5,24,206,12805,244,-609,-5,51,170,-1707,-2403,-890,9,73,126,-16841,-2122,-926,-2,63,69,-24146,-1415,-1061,11,54,4,-27890,-2195,756,4,44,-53,-26585,-1707,903,17,23,-51,-21316,110,1524,-5,5,-70,-14536,915,2463,4,3,-60,-9548,915,2707,-11,-4,-37,-4963,646,1756,-4,-6,-14,-2244,1268,939,-11,-4,-12,-1585,793,853,1,-3,1,-378,-610,146,0,-6,1,-147,146,158,3,-2,10,768,122,-134,1,0,6,305,-451,317,0,1,1,-317,-73,378,-2,5,3,-573,-134,487,-6,0,2,-988,-280,256,-1,0,-5,-1012,134,-208,1,3,2,-537,-195,12,right
-77,-304,-812,-136097,-6219,-7012,-7,-137,-474,-38445,4177,-2775,-7,-90,-311,-203,4146,-1199,1,-64,-190,16601,1997,-488,-12,-56,-130,22561,2756,585,29,8,94,57353,2622,-122,-4,8,150,47695,1317,-85,-10,-16,167,33231,5451,-4183,-21,7,172,18365,1097,-3768,21,16,180,4707,-585,-6939,-14,39,139,-8159,-1097,-2915,11,42,95,-18744,-4317,-1902,25,63,51,-25792,-7256,1744,30,44,-4,-28158,-3183,2659,-3,39,-44,-25890,-1671,6061,3,12,-73,-21682,-610,5049,-11,1,-69,-14219,793,4244,-18,3,-44,-7097,-378,3585,-17,-2,-31,-3378,1061,1671,-8,0,-11,-1207,-232,-12,-6,-2,-13,-744,780,-732,2,3,5,841,1048,-1061,5,2,-2,-341,73,-305,5,-2,4,-49,-378,-110,-4,-3,-9,-37,293,414,-1,0,7,573,-97,146,3,0,-4,-402,-304,-171,-1,1,2,36,122,-402,0,0,-2,-402,86,-293,2,2,6,-232,98,-353,right
-6,-354,-818,-153048,-26280,17317,-47,-117,-542,-46646,-5640,6281,-31,-98,-343,-3882,-3476,1342,-14,-62,-160,17043,-4345,-747,-3,-44,-75,21902,-476,-2341,1,17,95,56085,7061,-5987,24,0,199,48670,3671,-5292,19,11,216,33329,3610,-2756,5,20,174,16402,5622,-1939,14,19,155,4110,-549,98,10,35,127,-5695,-866,-268,3,34,80,-14841,-1829,281,12,46,48,-21756,-1756,512,14,29,-10,-26048,-1988,2634,-7,27,-47,-24317,1390,3012,-3,12,-56,-20792,-622,3414,-13,11,-67,-16219,268,3524,-15,1,-63,-9975,146,2049,-7,-6,-43,-4865,353,232,-4,-6,-39,-2231,-110,-487,-4,5,-7,988,-573,-451,7,2,4,1366,-549,-1012,5,-3,6,878,-207,-536,1,2,2,768,-878,-171,3,1,2,780,-890,61,-2,1,2,110,256,-37,-1,-2,1,-219,25,365,0,1,-3,-12,110,451,0,1,3,146,232,293,-4,2,2,-317,341,256,right
-153,-346,-823,-166524,1463,5853,-6,-121,-534,-52348,-4299,-1708,11,-78,-328,-7195,-5183,-386,-19,-51,-196,9604,-3232,427,-17,-48,-122,17207,-1683,-756,26,27,106,58524,-1598,-3000,-2,7,190,47841,2085,-1341,-9,7,186,31000,4719,-2634,13,6,168,19341,4548,-3719,19,17,139,7658,4304,-3316,4,21,94,-3000,1097,-1768,5,18,38,-8695,585,-1768,0,15,40,-8414,-1329,-548,11,36,69,-10829,-3585,1378,6,37,55,-15585,-2402,2841,12,21,4,-18341,549,2634,8,25,9,-17085,-658,3012,13,23,-27,-18756,0,2780,-1,-1,-76,-16756,1195,2170,-7,-14,-78,-10463,598,1244,-10,-1,-36,-4353,98,963,-6,-8,-29,-1451,403,769,-11,0,0,915,-573,793,-10,-3,-3,744,49,-414,-3,9,13,1354,-976,-451,3,-4,-11,25,-244,-622,2,3,5,49,-622,-488,5,0,-5,-804,610,-610,4,2,0,-170,256,-12,6,-4,-8,-195,-24,122,right
-195,-365,-675,-167743,7500,11097,-89,-127,-453,-58567,-1829,-153,-24,-73,-302,-16525,-3394,-3496,-1,-59,-209,2424,-1890,-2942,3,-54,-141,12841,-415,-2305,39,17,36,55817,-2573,-3671,35,3,149,51963,-281,-976,4,4,177,38707,2182,1280,-5,5,191,26280,1085,317,-4,37,206,13963,329,98,13,34,155,-512,4463,-1183,-6,30,67,-10146,3890,-439,6,42,58,-11926,671,0,1,56,42,-16670,-365,1841,2,31,-22,-21682,-414,1841,-14,24,-44,-19231,-3500,2622,-4,28,-23,-16121,-3146,1487,-6,6,-40,-15158,-85,171,7,-11,-57,-11365,1439,-561,5,-15,-37,-4756,2244,-597,2,2,-11,-2378,439,-61,4,-7,-12,-2012,744,305,5,-5,-16,-1524,171,878,-9,0,-7,24,-317,817,-10,3,-2,-244,-1463,647,-4,1,-4,-268,61,-219,6,-1,-3,-85,-49,-792,0,2,7,110,-902,-219,5,1,2,-439,-463,-122,0,-3,-7,-439,-25,208,right
-180,-344,-709,-159146,-11585,13780,-57,-116,-490,-58659,-8902,2439,-8,-67,-335,-15447,-4370,-1463,10,-65,-241,3933,-1143,-2241,-8,-55,-149,16146,-610,-1171,22,20,58,58073,1963,-4317,29,-20,132,53304,3487,-2878,1,-4,209,43463,3353,-488,-10,16,212,27183,3878,-659,6,25,168,10512,5073,-3049,4,39,127,-2939,3158,-2256,-13,58,107,-11512,1000,-2061,16,44,48,-19670,-622,-2414,13,43,31,-20073,-2390,-512,13,34,10,-21048,-6487,2817,20,18,-17,-19451,-4488,2841,15,14,-33,-16768,-1695,3463,-9,3,-54,-13817,-390,3841,-10,-4,-51,-9926,-1146,3378,-17,0,-35,-5378,1988,1744,-10,-5,-23,-3366,1524,1012,-6,-3,-11,-1256,976,293,3,-1,-9,-548,268,-73,-1,2,5,317,85,98,6,-3,6,305,256,-207,-3,4,-3,147,-37,146,-2,-1,-1,73,-378,244,-5,5,4,195,-281,134,0,1,-1,-292,719,-488,-5,4,-1,-268,-98,-158,right
-53,-222,-877,-129634,-9390,-4024,31,-104,-514,-37531,-2958,-4908,39,-77,-265,1687,-3598,-1605,6,-39,-131,15183,-2607,701,-3,-43,-103,17829,-147,390,1,2,123,51048,2524,512,-20,-3,168,42755,3914,183,-36,10,158,27341,3366,-781,-1,2,133,15256,5097,-4146,17,21,153,6500,4110,-4329,21,21,94,-4500,2939,-3268,26,34,95,-9683,-3061,-781,21,38,67,-13926,-1622,402,8,34,36,-18304,-3890,2232,-1,29,-2,-17390,-5207,2988,0,29,-10,-17097,-4256,3451,-12,16,-37,-16890,-195,2744,-7,4,-56,-14926,12,1622,-8,0,-62,-9780,890,1427,-5,-3,-53,-7792,1377,1036,-12,0,-27,-3317,353,439,-3,-4,-18,-902,536,-330,3,-2,-5,1073,305,-391,2,-1,2,1158,-158,-74,-4,0,10,1475,-304,-122,3,-5,4,744,452,-476,1,2,6,280,-378,85,3,-2,-4,-439,-171,219,-4,2,-1,-86,-171,73,1,-3,0,-378,146,219,right
-132,-207,-884,-142621,-9451,6707,-38,-83,-518,-39878,-7896,-945,6,-68,-312,-1240,-3272,-3008,-15,-44,-180,13719,-1204,-1555,-13,-36,-99,19256,-134,-1902,21,3,124,53658,1866,-3963,11,3,198,42634,4646,-2524,-11,6,163,24731,5634,-2061,13,1,146,14000,3256,-2878,17,6,118,4512,1000,-1817,14,9,92,-3354,-25,-537,10,-4,36,-7683,-854,24,13,24,80,-9829,-3049,2061,2,31,56,-14756,-2317,3231,2,34,29,-15988,-1231,2597,-1,30,-6,-18988,-1170,3170,-3,36,-14,-18305,-1158,3048,-2,12,-45,-14744,-171,2573,-5,0,-63,-11097,427,1963,-17,2,-47,-7475,586,2560,-16,4,-40,-2731,1756,658,-16,-2,-16,-939,293,-646,-12,-2,-17,402,-707,-2134,15,4,3,1268,-524,-3097,19,-1,-6,-366,-195,-2219,15,-4,8,451,-805,-549,11,1,2,573,24,915,5,2,13,975,463,1244,-16,-3,0,-415,-12,1914,-5,-7,4,-110,-219,683,right
-164,-437,-699,-166219,-15975,7621,-57,-101,-484,-59269,-5458,-1525,-23,-33,-340,-17683,-5142,-2012,19,-44,-205,4893,-686,-3933,2,-44,-127,12121,-61,-805,23,42,46,52670,4475,-1195,7,-11,118,48499,3585,549,5,-27,179,39804,2951,585,-33,-9,157,24573,1207,2561,-14,4,137,15220,2451,-2122,9,8,126,5488,756,-4292,25,19,131,-2463,890,-5231,14,29,80,-11975,1036,-2780,18,38,60,-15451,-159,-1853,17,45,52,-17768,-2634,1342,16,39,12,-20682,-3073,3036,-5,31,-41,-20646,-927,4975,-9,16,-47,-16573,-1268,3939,-8,6,-48,-12390,-390,2561,-2,-9,-61,-9609,463,1378,-19,-5,-46,-4426,1585,1280,-6,-5,-17,-1085,-378,232,-3,-2,-14,-414,817,-146,2,-5,-6,268,475,0,-10,4,-3,963,561,110,-1,1,-3,1036,232,-878,-2,4,0,-24,-622,-122,5,1,5,110,-342,-415,5,2,-6,-817,-512,-256,4,-3,-1,-622,-804,146,right
-127,-243,-837,-140853,-9512,-2073,-48,-110,-513,-37073,-4025,-5457,9,-68,-300,1098,-3862,-5000,16,-61,-170,15610,-1509,-2637,-6,-46,-96,19927,-98,-622,13,1,113,54634,2597,-219,16,-1,204,44158,1658,756,-18,4,200,27500,4573,915,-28,22,171,12951,3036,-1780,-3,9,107,1464,1634,-4536,9,30,104,-5182,-292,-4439,13,40,67,-12670,-597,-2854,37,40,40,-16938,-646,-1488,29,26,-1,-19719,366,1402,29,32,13,-17829,-1585,3585,13,12,-33,-19085,-1159,4756,-11,-1,-58,-16195,292,5012,-20,-8,-54,-11341,-1061,4134,-16,-4,-38,-6865,-1512,3561,-27,1,-28,-4561,780,2256,-11,1,-21,-2853,1060,293,-1,3,-15,-1244,743,-817,-3,1,-12,268,-720,-707,2,0,-1,1207,-1012,-1134,4,-2,3,988,-854,-695,-2,0,3,525,-463,-12,1,-4,-1,464,-475,-171,-5,2,7,-12,-49,12,1,0,3,-182,61,-341,10,0,-1,12,256,-268,right
-193,-175,-822,-122073,-10121,8719,-76,-57,-465,-33476,-1768,-3262,-15,-82,-327,-2277,-1504,-4288,-24,-61,-178,15823,-3048,-1281,-23,-45,-102,22316,-1524,-1097,26,-11,127,53487,195,-2878,23,-20,187,43524,147,317,-9,20,211,29548,1902,1183,12,27,176,13195,4317,-1975,18,17,128,183,5329,-3426,7,31,88,-8000,2231,-1975,15,32,53,-12207,805,-2243,12,30,29,-13231,-1890,-158,3,33,31,-13500,-5000,2500,-4,37,16,-16268,-3378,3634,0,23,-8,-17841,281,2707,-18,18,-31,-17122,37,3487,0,6,-32,-15207,1146,1793,-5,-5,-54,-12707,3317,1256,-6,-3,-33,-6488,-97,1719,-9,-2,-31,-3451,-561,1024,3,-3,-16,-1378,-12,-232,-7,1,0,134,-354,24,2,1,0,61,-183,-719,6,0,-2,0,-98,-829,5,-2,-5,110,-171,-451,-1,5,3,524,-220,73,0,-2,-4,-49,49,-256,-1,-2,-4,12,-293,-73,1,0,0,171,-97,0,right
-115,-262,-844,-146097,-8292,7195,-32,-79,-459,-39848,-9725,-61,1,-70,-289,-3943,-2581,-2784,4,-56,-181,10442,-1204,-1250,-6,-40,-91,18487,244,-561,13,18,115,52999,2719,-1793,8,-8,162,42268,4585,-549,-14,10,161,28707,3841,805,-19,20,145,17292,3853,-1207,-2,16,99,6122,2817,-2731,8,18,79,-622,-317,-3207,14,24,59,-6110,-73,-3256,16,26,54,-9182,-2268,-1390,18,20,47,-12585,-3841,573,7,13,18,-14219,-2695,1232,3,19,8,-16780,-1097,2719,-7,14,-1,-16853,-2048,3158,-1,9,-12,-14719,-1171,1743,-4,6,-31,-12329,537,1207,-2,10,-15,-10536,-792,1755,-3,-4,-31,-7036,220,890,-7,0,-32,-3658,1549,841,-4,-5,-23,-2914,1085,487,0,-2,-8,-1183,500,524,2,-4,-6,-402,512,414,-3,0,3,146,-122,365,2,-4,0,-305,-171,-25,0,1,0,49,122,182,2,0,-10,-207,-13,97,-1,3,-2,354,-427,414,right
-59,-96,-824,-74512,-19207,-10426,20,-75,-458,-10885,-1037,-8475,7,-57,-245,13150,1138,-4512,-6,-40,-141,21097,762,-2287,-10,-36,-71,23500,634,-2146,6,-12,137,42036,6061,-1097,-22,-1,158,30024,1122,415,-19,4,152,17975,902,-1122,1,13,143,5280,-573,-1817,13,6,72,-4342,3342,-2122,1,10,25,-8585,-1719,561,19,20,66,-5634,-2707,988,13,27,23,-9634,-439,805,13,26,50,-8048,1939,671,2,33,37,-13475,1109,1512,10,24,26,-16609,378,1475,1,14,-35,-20475,793,1670,6,2,-34,-17512,-1890,2780,-11,-6,-91,-15683,-1951,3353,-5,-5,-48,-6732,-5451,3390,-15,-2,-37,-2476,-622,1634,-10,-1,-12,414,0,573,-15,2,-5,1170,1292,-97,5,-3,9,1951,-451,-1073,-2,4,6,1329,951,-1426,13,-5,8,988,1451,-1646,2,1,0,-134,1036,-707,12,-5,6,-61,-1366,220,-4,3,-8,-536,158,658,-3,-4,-6,73,-354,500,right
54,-112,-805,-54268,8048,-12682,46,-114,-401,1586,488,-4817,-5,-66,-211,21504,-2337,-305,-14,-54,-98,27226,-1662,-168,-7,-45,-31,27500,-1500,-1439,-16,-15,157,39305,-2256,768,-27,27,205,26183,-1036,707,6,18,159,8207,2780,-1720,26,24,103,-2585,7634,-3427,16,22,51,-8865,4927,-1207,9,17,31,-10987,-829,451,-1,11,-20,-10621,805,-707,3,31,32,-7256,-3744,-24,2,35,48,-10780,-8049,2951,6,32,23,-15390,-3732,2280,0,29,14,-15280,768,2012,12,9,-12,-16524,110,2451,-15,-3,-60,-14000,2049,2768,-23,-10,-52,-7512,1293,695,-21,-5,-36,-3134,671,-158,6,-5,-25,-1366,988,-1914,4,5,4,1134,-548,-1317,13,-1,13,646,-170,-1207,9,-2,3,-463,-414,-439,10,0,11,-85,-890,231,0,-4,-4,-1170,-1085,585,-2,-4,-4,-829,220,85,6,-3,0,-524,-354,-707,4,-3,-5,-403,134,-244,4,-3,4,158,-305,-268,right
-79,-221,-793,-119939,-2500,-9817,-24,-103,-599,-36068,1372,-2714,-5,-56,-339,4939,-1098,-1342,0,-42,-154,20503,-1829,-793,-6,-42,-78,22866,854,-476,10,7,135,50158,451,1743,-8,4,217,39817,2122,97,5,0,210,22732,744,0,-3,-3,128,8122,4585,-1464,4,8,84,110,1317,-1464,7,5,45,-4609,2292,-1037,34,17,58,-5487,-427,731,9,20,28,-9304,3012,354,0,34,22,-12755,-2037,1427,1,32,24,-14585,-2756,1646,12,24,1,-16743,-2756,549,-22,18,-12,-16609,-2195,12,-14,9,-16,-14975,-1366,134,-1,1,-22,-11756,719,512,7,-1,-24,-9207,1158,183,-11,1,-26,-6475,1292,1012,0,-5,-30,-4256,1841,585,-1,0,-23,-2549,-1244,890,4,-6,-14,-1292,-1134,353,-5,-3,-16,-280,317,597,-5,1,-1,634,-476,268,2,-1,2,183,-1195,24,1,-1,-1,134,488,-159,5,0,-2,195,390,-232,1,0,-1,427,-12,-73,right
-60,-138,-791,-87500,-25121,-10304,9,-87,-446,-15702,-549,-7561,18,-65,-277,9634,-955,-3780,4,-51,-131,22789,-1387,-1707,-6,-43,-60,25170,-219,-659,7,-18,137,45963,5415,975,-7,-8,187,35536,1280,1939,-13,-1,196,22780,3561,341,2,-1,131,7268,3646,-658,16,16,105,-5207,975,-341,1,24,47,-9987,1280,-207,0,19,15,-13292,-2536,354,-5,32,-10,-16755,-3841,1378,-4,46,33,-15170,-4024,768,-9,32,2,-13634,-2110,-573,8,24,16,-14256,-2305,171,3,22,-4,-14304,1329,158,-5,8,5,-12097,731,305,-3,-10,-52,-11463,1999,49,15,-15,-48,-7487,902,426,9,-7,-36,-4036,341,1512,-1,4,-19,-1354,877,2487,0,-1,-33,1183,1268,1902,-5,8,2,3390,-586,1524,-17,6,8,3012,195,878,-20,3,4,1146,232,-146,1,-1,21,903,-1134,-1914,16,2,23,-634,-805,-1792,5,-6,-12,-3048,1085,98,-3,0,-5,-2268,488,439,right
